stem,image,mask,overlay_thumb,width,height,n_box,mask_area_px,mask_frac,specimen_area_px,mask_over_specimen,mask_outside_specimen,dice_vs_sam_label,dice_vs_handdraw,boxes_json
SS21-34460^2021_06_03_15_56_55^^,/tmp/medsam2_one/SS21-34460^2021_06_03_15_56_55^^.jpg,results/specimen_strict_demo_SS21_34460/masks/SS21-34460^2021_06_03_15_56_55^^.png,results/specimen_strict_demo_SS21_34460/overlays_thumb/SS21-34460^2021_06_03_15_56_55^^.jpg,2736,1824,6,429535,0.086071,432870,0.992296,0.0,0.2604,,"[[1067.0, 484.0, 1623.0, 873.0], [845.0, 484.0, 1445.0, 1021.0], [1152.0, 484.0, 1851.0, 951.0], [845.0, 587.0, 1306.0, 1089.0], [845.0, 664.0, 1550.0, 1098.0], [1145.0, 527.0, 1771.0, 1098.0]]"
